ChEBI_ID,ChEBI_Name,SMILES,PubChemSID,PubChemCID
197081,Kaempferol 3-xylosyl-(1->3)-rhamnosyl-(1->6)-galactoside,O1[C@@H](OCC2O[C@@H](OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC=C(O)C=C5)C(O)[C@@H](O)[C@H]2O)[C@@H](O)C(O[C@@H]6OC[C@@H](O)[C@H](O)C6O)[C@@H](O)C1C,85395822,44258982
189452,Scutellarin methyl ester,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2O)C4=CC=C(O)C=C4)C(OC)=O,85388270,14162695
191842,Kaempferol 3-alpha-L-arabinopyranoside,O1[C@@H](OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)C(O)C(O)[C@@H](O)C1,85390629,44258911
191704,"5,7-Dihydroxy-6-methoxyflavone 5-rhamnoside",O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C(OC(=CC3=O)C4=CC=CC=C4)C=C(O)C2OC)C,85390492,44258413
196985,Vitexin 6''-O-glucoside,O1C([C@H](O)[C@H](O)C(O)[C@@]1(C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC=C(O)C=C4)[H])CO[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO,85395727,44257720
184847,"2-(3,5-Dimethoxyphenyl)-3,4-dihydro-7-methoxy-2H-1-benzopyran-5-ol",O1C(CCC=2C1=CC(OC)=CC2O)C3=CC(OC)=CC(OC)=C3,85383746,10686879
192019,"2'',6''-Diacetylorientin",O1C(C(OC(=O)C)C(O)C(O)C1COC(=O)C)C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC(O)=C(O)C=C4,85390805,14681456
191629,Liquiritin apioside,O([C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1OC2=CC=C([C@H]3OC4=C(C(=O)C3)C=CC(O)=C4)C=C2)CO)[C@@H]5OC[C@@](O)([C@H]5O)CO,85390417,10076238
191567,Apimaysin,O(C1C(OC(C(=O)C1O)C)C2=C(O)C3=C(OC(=CC3=O)C4=CC=C(O)C=C4)C=C2O)C5OC(C(O)C(O)C5O)C,85390357,194566
168969,"5,2'-Dihydroxy-7,8,6'-trimethoxyflavone 2'-glucuronide",O1[C@H]([C@@H](O)C(O)C(O)[C@@H]1OC=2C(C=3OC4=C(C(=O)C3)C(O)=CC(OC)=C4OC)=C(OC)C=CC2)C(O)=O,85368151,44258547
168406,"6-Hydroxytricetin 6,4',5'-trimethyl eter 3'-rhamnoside",O1C([C@H](O)C(O)[C@H](O)[C@@H]1OC=2C(OC)=C(OC)C=C(C2)C=3OC4=C(C(=O)C3)C(O)=C(OC)C(O)=C4)C,85367594,44258530
192519,Tetrahydoxy-flavanone pentoside,O(C1OC[C@@H](O)[C@@H](O)[C@@H]1O)C2C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4,85391301,91872679
197087,Kaempferol 3-(6-acetylgalactoside),O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)COC(=O)C,85395828,74978029
168402,Tricin 7-rutinoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(OC)=C(O)C(OC)=C4)CO[C@@H]5OC([C@H](O)[C@H](O)C5O)C,85367590,44258273
184185,"6-Hydroxyluteolin 6,7-dimethyl ether 4'-glucoside",O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=C(O)C=C(C=C2)C=3OC=4C(C(=O)C3)=C(O)C(OC)=C(OC)C4)CC,85383129,44258500
192424,eupatolitin 3-glucoside,O1[C@@H]([C@@H](O)C(O)C(O)[C@H]1OC2=C(OC=3C(C2=O)=C(O)C(OC)=C(OC)C3)C4=CC(O)=C(O)C=C4)CO,85391206,44259789
176222,Chrysoeriol 7-rutinoside,O1C(C(O)C(O)C(O)C1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(OC)=C(O)C=C4)COC5OC(C(O)C(O)C5O)C,85375286,14374725
176268,"2'',3''-Di-O-p-coumaroylafzelin",O1C(C(O)C(OC(=O)/C=C/C2=CC=C(O)C=C2)C(OC(=O)/C=C/C3=CC=C(O)C=C3)C1OC4=C(OC=5C(C4=O)=C(O)C=C(O)C5)C6=CC=C(O)C=C6)C,85375332,5320628
167951,Laricitrin 3-galactoside,O1[C@@H]([C@H](O)C(O)C(O)[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C=4C=C(OC)C(O)=C(O)C4)CO,85367149,44259474
168551,"5,4'-Dihidroxy-7,8,2',3'-tetramethoxy flavone 5-glucoside",O1C(C(O)C(O)C(O)C1OC=2C3=C(OC(=CC3=O)C4=C(OC)C(OC)=C(O)C=C4)C(OC)=C(OC)C2)CO,85367739,13963764
186901,Luteolin 3'-xylosyl(1->2)glucoside,O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC=2C=C(C=CC2O)C=3OC=4C(C(=O)C3)=C(O)C=C(O)C4)CO)[C@@H]5OC[C@@H](O)[C@H](O)C5O,85385755,44258137
191425,Calendoflavobioside,O(C1C(O)C(O)C(OC1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)CO)C5OC(C(O)C(O)C5O)C,85390217,14034827
169622,"6-{[8-(2,4-dihydroxyphenyl)-7-(3,7-dimethylocta-2,6-dien-1-yl)-2-(hydroxymethyl)-2-methyl-6-oxo-2H,6H-pyrano[3,2-g]chromen-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC=2C3=C(OC(C=C3)(CO)C)C=C4OC(=C(C(=O)C24)C/C=C(/CCC=C(C)C)\C)C5=C(O)C=C(O)C=C5)C(O)C(O)C(O)C1C(O)=O,85368799,131836071
196376,"5,2',4'-Trihydroxy-3,7,8,5'-tetramethoxyflavone",O1C2=C(C(=O)C(OC)=C1C=3C(O)=CC(O)=C(OC)C3)C(O)=CC(OC)=C2OC,85395121,44260044
190310,"2-[3-hydroxy-2-methoxy-4-(methoxymethyl)phenyl]-3,4-dihydro-2H-1-benzopyran-3,5,7-triol",O1C(C(O)CC=2C1=CC(O)=CC2O)C3=C(OC)C(O)=C(C=C3)COC,85389113,131834214
140769,Viscutin 1,O1[C@@H](OC=2C=3CC[C@H](OC3C=C(O)C2)C4=CC(O)=C(O)C=C4)C(OC(=O)C5=CC=C(O)C=C5)[C@@H](O)[C@H](O)C1,85340444,44257191
176223,Rhamnetin 3-(4-rhamnosylrhamnoside),O(C1C(O)C(O)C(OC1C)OC2=C(OC=3C(C2=O)=C(O)C=C(OC)C3)C4=CC(O)=C(O)C=C4)C5OC(C(O)C(O)C5O)C,85375287,74978385
193425,"2,5-Dihydroxy-7-methoxy-8-methylflavanone",O1C(O)(CC(=O)C2=C1C(=C(OC)C=C2O)C)C3=CC=CC=C3,85392198,12116708
188110,"Chrysoeriol 7,4'-diglucuronide",O1[C@@H]([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC)C=C(C=3OC4=CC(O[C@@H]5OC([C@@H](O)[C@H](O)C5O)C(O)=O)=CC(O)=C4C(=O)C3)C=C2)C(O)=O,85386946,44258206
185530,Wanepimedoside A,O([C@H]1C(O)[C@@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3CCC(O)(C)C)C4=CC=C(OC)C=C4)C)[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C,85384400,44259081
168369,"6-{4-[6-(3,4-dihydroxy-6-methyl-5-oxooxan-2-yl)-5,7-dihydroxy-4-oxo-4H-chromen-2-yl]-2-methoxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(C(O)C(O)C(O)C1OC2=C(OC)C=C(C=3OC4=C(C(O)=C(C5OC(C(=O)C(O)C5O)C)C(O)=C4)C(=O)C3)C=C2)C(O)=O,85367559,131833695
114194,2-(4-methoxyphenyl)-1-benzopyran-4-one,COC1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,85319457,77793
168223,Rhamnocitrin 3-(6''-acetylglucoside),O1C([C@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(OC)C3)C4=CC=C(O)C=C4)COC(=O)C,85367414,44259550
197232,"3',4'-Dihydroxy-5,7-dimethoxyflavan",O1C(CCC2=C1C=C(OC)C=C2OC)C3=CC(O)=C(O)C=C3,87350748,44257202
187593,Moghanin A,O1[C@](C(O)[C@@H](O)[C@H](O)C1CO)(C2=C(O)C3=C(OC(=C(O)C3=O)C4=CC(OC)=C(O)C(OC)=C4)C=C2O)[H],85386435,44259487
192603,7-Methoxyflavone,O1C2=C(C(=O)C=C1C3=CC=CC=C3)C=CC(OC)=C2,85391385,466268
192836,Kaempferol 3-(2''-(Z)-p-coumaroylrhamnoside),O1C([C@H](O)C(O)[C@H](OC(=O)/C=C\C2=CC=C(O)C=C2)[C@@H]1OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC=C(O)C=C5)C,85391612,44259008
177255,Hesperetin 3'-O-glucuronide,O1[C@@H](OC=2C=C(C3OC=4C(C(=O)C3)=C(O)C=C(O)C4)C=CC2OC)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C(O)=O,85376304,46896123
168129,Apigenin 4'-[p-coumaroyl-(->2)-glucuronyl-(1->2)-glucuronide] 7-glucuronide,O(C1C(O)C(O)C(OC1OC2=CC=C(C=C2)C=3OC4=CC(OC5OC(C(O)C(O)C5O)C(O)=O)=CC(O)=C4C(=O)C3)C(O)=O)C6OC(C(O)C(O)C6OC(=O)/C=C/C7=CC=C(O)C=C7)C(O)=O,85367320,131752326
169107,Limocitrol 3-glucoside,O1[C@@H]([C@@H](O)C(O)C(O)[C@H]1OC2=C(OC=3C(C2=O)=C(O)C(OC)=C(O)C3OC)C4=CC(OC)=C(O)C=C4)CO,85368286,44260059
190033,Quercetin 3-sophorotrioside 7-rhamnoside,O(C1OC(C(O)C(O)C1OC2OC(C(O)C(O)C2O)CO)CO)C3C(O)C(O)C(OC3OC4=C(OC=5C(C4=O)=C(O)C=C(OC6OC(C(O)C(O)C6O)C)C5)C7=CC(O)=C(O)C=C7)CO,85388846,131752833
168019,"(2S)-5,7,3',4'-Tetrahydroxyflavanone 7-(6-p-coumaroylglucoside)",O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3O[C@@H](CC(=O)C3=C(O)C2)C4=CC(O)=C(O)C=C4)COC(=O)/C=C/C5=CC=C(O)C=C5,85367214,42607980
188118,"3,4'-Dihydroxy-7,3',5'-trimethoxyflavone 3-galactosyl-(1->4)-xyloside",O([C@@H]1OC([C@H](O)[C@H](O)C1O)CO)[C@H]2[C@H](O)C(O)[C@@H](OC2)OC3=C(OC4=C(C3=O)C=CC(OC)=C4)C5=CC(OC)=C(O)C(OC)=C5,85386954,44258689
169783,"6-({5,7-dihydroxy-2-[4-hydroxy-3-(sulfooxy)phenyl]-4-oxo-4H-chromen-3-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",S(OC=1C=C(C=2OC=3C(C(=O)C2OC4OC(C(O)C(O)C4O)C(O)=O)=C(O)C=C(O)C3)C=CC1O)(O)(=O)=O,85368957,74978248
166620,"5,7,2'-Trihydroxy-3,6,4',5'-tetramethoxyflavone",O1C(C=2C(O)=CC(OC)=C(OC)C2)=C(OC)C(=O)C3=C1C=C(O)C(OC)=C3O,85365860,44259895
178307,Haginin C,O1CC(C2=C(O)C(OC)=C(O)C=C2)=CC3=C1C=C(O)C=C3,85377345,44257525
187289,"Isoorientin 3',6''-di-O-glucoside",O1C(O[C@@H]2OC([C@@H](O)[C@H](O)C2O)CO)[C@@H](O)[C@H](O)C(O)[C@@]1(C3=C(O)C4=C(OC(=CC4=O)C5=CC(O[C@@H]6OC([C@@H](O)[C@H](O)C6O)CO)=C(O)C=C5)C=C3O)[H],85386138,44257982
187157,"6-Hydroxyluteolin 5,6,3',4'-tetramethyl eter 7-cellobioside",O([C@H]1[C@H](O)C(O)[C@@H](OC1CO)OC2=C(OC)C(OC)=C3C(OC(=CC3=O)C4=CC(OC)=C(OC)C=C4)=C2)[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO,85386007,44258525
190779,"3,4,5-trihydroxy-6-[2-hydroxy-4-(3,5,7-trihydroxy-6-methoxy-4-oxo-3,4-dihydro-2H-1-benzopyran-2-yl)phenoxy]oxane-2-carboxylic acid",O1C(OC2=C(O)C=C(C3OC4=C(C(=O)C3O)C(O)=C(OC)C(O)=C4)C=C2)C(O)C(O)C(O)C1C(O)=O,85389577,131835114
191809,Kaempferol 3-(6''-malonylglucoside)-7-glucoside,O1C([C@@H](O)C(O)C(O)[C@@H]1OC=2C(=O)C=3C(OC2C4=CC=C(O)C=C4)=CC(O[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO)=CC3O)COC(=O)CC(O)=O,85390596,44258878
196323,"3,5-Dimethoxy-6,7-methylenedioxyflavone",O1C=2C(=C(OC)C=3OCOC3C2)C(=O)C(OC)=C1C4=CC=CC=C4,85395068,477645
192432,Hibiscitrin,O1C(C(O)C(O)C(O)C1OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3O)C4=CC(O)=C(O)C(O)=C4)CO,85391214,15559736
192004,Patuletin 3-gentiobioside,O1C([C@@H](O)C(O)C(O)[C@H]1OC2=C(OC3=C(C2=O)C(O)=C(OC)C(O)=C3)C4=CC(O)=C(O)C=C4)CO[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO,85390790,44259783
166628,Icaritin 3-rhamnoside,O1C([C@H](O)C(O)[C@H](O)[C@@H]1OC2=C(OC3=C(CCC(O)(C)C)C(O)=CC(O)=C3C2=O)C4=CC=C(OC)C=C4)C,85365868,44259069
187181,Mumenin,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C=C3OC(=C(O)C(=O)C3=C(O)C2)C4=CC=C(OC)C=C4)CO,85386031,90657201
191517,6''-O-Malonyldaidzin,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=CC=3OC(=CC(=O)C3C=C2)C4=CC=C(O)C=C4)COC(=O)CC(O)=O,85390308,122360680
191972,Glucoliquiritin apioside,O(C1C(O)C(O)C(OC1OC2=CC=C(C3OC4=C(C(=O)C3)C=CC(OC5OC(C(O)C(O)C5O)CO)=C4)C=C2)CO)C6OCC(O)(C6O)CO,85390759,74819335
140081,"5,4'-dihydroxy-3,3'-dimethoxy-6,7-methylenedioxyflavone",C12=C(C(=C3C(=C1)OC(=C(C3=O)OC)C4=CC(=C(C=C4)O)OC)O)OCO2,85339762,44259873
186642,"5,2'-Dihydroxy-7,4',5'-trimethoxyflavanone",O1C(CC(=O)C=2C1=CC(OC)=CC2O)C=3C(O)=CC(OC)=C(OC)C3,85385496,42608056
168747,"7-(3,4-dihydroxy-5-methoxyphenyl)-6,11-dihydroxy-3-(4-hydroxyphenyl)-2?,8-dioxatricyclo[7.3.1.0?,??]trideca-1(13),2,4,6,9,11-hexaen-2-ylium",O1C=2C3=C(C(O)=C1C=4C=C(OC)C(O)=C(O)C4)C=C(OC3=CC(=[OH+])C2)C5=CC=C(O)C=C5,85367932,131838531
193446,"5,7,8-trihydroxy-2-(4-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one",O1C(CC(=O)C2=C1C(O)=C(O)C=C2O)C3=CC=C(OC)C=C3,85392219,73196474
187353,"5,4'-Dihydroxy-6,7,8-trimethoxyflavanone",O1C(CC(=O)C=2C1=C(OC)C(OC)=C(OC)C2O)C3=CC=C(O)C=C3,85386202,42608125
168989,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,6-dimethoxy-3,4-dihydro-2H-1-benzopyran-4-one",O1C(C(OC)C(=O)C2=C1C=C(O)C(OC)=C2O)C3=CC(O)=C(OC)C=C3,85368171,131836442
191555,4'-Methyl-(-)-epigallocatechin 3'-glucuronide,O1[C@@H](OC2=CC([C@H]3OC=4C(C[C@H]3O)=C(O)C=C(O)C4)=CC(O)=C2OC)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C(O)=O,85390345,76972097
169428,"3,4,5-trihydroxy-6-{[7-hydroxy-6-(3-methylbut-2-en-1-yl)-4-oxo-2-(2,4,5-trihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-5-yl]oxy}oxane-2-carboxylic acid",O1C(OC=2C3=C(OC(CC3=O)C=4C(O)=CC(O)=C(O)C4)C=C(O)C2CC=C(C)C)C(O)C(O)C(O)C1C(O)=O,85368606,131836682
187044,Acacetin 7-Rhamnosyl-(1->6)[2''-acetylglucosyl-(1->2)glucoside],O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(OC)C=C4)CO[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C)[C@@H]6OC([C@@H](O)[C@H](O)C6OC(=O)C)CO,85385896,44257903
180417,"5,7,2',4'-Tetrahydroxy-6,8,5'-trimethoxyflavone",O1C=2C(=C(O)C(OC)=C(O)C2OC)C(=O)C=C1C=3C(O)=CC(O)=C(OC)C3,85379430,44258656
180893,Quercetin 3-(glucosyl-(1->4)-rhamnoside) 7-rutinoside,O(C1C(O)C(O)C(OC1C)OC=2C(=O)C=3C(OC2C4=CC(O)=C(O)C=C4)=CC(OC5OC(C(O)C(O)C5O)COC6OC(C(O)C(O)C6O)C)=CC3O)C7OC(C(O)C(O)C7O)CO,85379904,74978230
169268,Pebrellin,O1C=2C(=C(O)C(O)=C(OC)C2OC)C(=O)C=C1C3=CC(OC)=C(OC)C=C3,85368446,632255
188059,"5,4'-Dihydroxy-3,6,3'-trimethoxy-7-prenyloxyflavone",O1C=2C(=C(O)C(OC)=C(OCC=C(C)C)C2)C(=O)C(OC)=C1C3=CC(OC)=C(O)C=C3,85386896,44259865
184695,Rhamnazin 3-(6''-acetylglucoside),O1[C@@H]([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(OC)C3)C4=CC(OC)=C(O)C=C4)COC(=O)C,85383599,44259613
186093,Apigenin 7-[6''-(3-Hydroxy-3-methylglutaryl)glucoside],O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)COC(=O)CC(O)(CC(O)=O)C,85384953,44257857
184538,Apigeniflavan 5-O-xyloside,O1[C@@H](OC=2C=3CC[C@H](OC3C=C(O)C2)C4=CC=C(O)C=C4)C(O)[C@@H](O)[C@H](O)C1,85383459,44257188
184653,Fisetin 3-methyl ether,O1C(=C(OC)C(=O)C2=C1C=C(O)C=C2)C3=CC(O)=C(O)C=C3,85383562,9839293
189019,Cyanidin 3-arabinoside,[Cl-].O1[C@@H](OC=2C(=[O+]C=3C(C2)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H](O)C1,85387840,91810602
193370,"5,2',3'-Trihydroxy-3,7,8-trimethoxyflavone",O1C2=C(C(=O)C(OC)=C1C3=C(O)C(O)=CC=C3)C(O)=CC(OC)=C2OC,85392144,14134167
180155,"3',4'-Dihydroxy-7-methoxyflavan",O1[C@@H](CCC2=C1C=C(OC)C=C2)C3=CC(O)=C(O)C=C3,85379170,14157886
176377,Isorhamnetin rutinoside,O1C([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(OC)=C(O)C=C4)CO[C@@H]5O[C@H]([C@H](O)[C@@H](O)[C@H]5O)C,85375439,133562525
189496,Leucoside,O([C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)CO)[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O,85388314,44566720
191671,Isoscoparin 2''-(6-(E)-feruloylglucoside) 4'-glucoside,O(C1C(O)C(O)C(OC1C2=C(O)C3=C(OC(=CC3=O)C4=CC(OC)=C(OC5OC(C(O)C(O)C5O)CO)C=C4)C=C2O)CO)C6OC(C(O)C(O)C6O)COC(=O)/C=C/C7=CC(OC)=C(O)C=C7,85390459,131752162
175614,Agamanone,O1C(CC(=O)C2=C1C=C(O)C(OC)=C2O)C3=CC=4OCOC4C(OC)=C3,85374687,42608105
193386,"5,3'-Dihydroxy-6,7,4',5'-tetramethoxyflavanone",O1C(CC(=O)C=2C1=CC(OC)=C(OC)C2O)C=3C=C(OC)C(OC)=C(O)C3,85392159,10833336
188428,"3-hydroxy-2-(3-methoxyphenyl)-7-(sulfinooxy)-3,4-dihydro-2H-1-benzopyran-5-olate",S(OC=1C=C2OC(C(O)CC2=C([O-])C1)C3=CC(OC)=CC=C3)(O)=O,85387257,131834170
186599,"5,6,7-Trihydroxyflavone 7-(6''-malonylglucoside)",O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2O)C4=CC=CC=C4)COC(=O)CC(O)=O,85385454,44258411
196383,"5,7,3'-Trihydroxy-3,6,8,4'-tetramethoxyflavone",O1C=2C(C(=O)C(OC)=C1C3=CC(O)=C(OC)C=C3)=C(O)C(OC)=C(O)C2OC,85395128,21599528
180250,Lanceolatin A,O1C=2C(\C=C\C(O)(C)C)=C(OC)C=CC2C(=O)C=C1C3=CC=CC=C3,85379264,6442389
175934,"7-Hydroxy-3',4',5,6,8-pentamethoxyflavone",O1C2=C(C(OC)=C(OC)C(O)=C2OC)C(=O)C=C1C3=CC(OC)=C(OC)C=C3,85375002,10452846
197043,Laricitrin 3-rutinoside,O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C=4C=C(OC)C(O)=C(O)C4)CO[C@@H]5OC([C@H](O)[C@H](O)C5O)C,85395784,44259476
178238,"5,4'-Dihydroxy-3,3'-dimethoxy-7-prenyloxyflavone",O1C=2C(C(=O)C(OC)=C1C3=CC(OC)=C(O)C=C3)=C(O)C=C(OCC=C(C)C)C2,85377277,44259689
185024,"5,7-Dihydroxy-8,2'-dimethoxyflavone 7-glucuronide",O1[C@@H](OC2=C(OC)C=3OC(=CC(=O)C3C(O)=C2)C=4C(OC)=CC=CC4)C(O)[C@@H](O)[C@H](O)C1C(O)=O,85383914,44258541
180769,"6-{[3,5-dihydroxy-2-(3-hydroxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-6-yl)-4-oxo-4H-chromen-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC=2C=C3OC(C4=CC=5CC(O)C(OC5C=C4)(C)C)=C(O)C(=O)C3=C(O)C2)C(O)C(O)C(O)C1C(O)=O,85379780,131832478
184937,"3,6-Dihydroxy-2-[4-methoxy-3-(sulfooxy)phenyl]-7-sulfino-3,4-dihydro-2H-1-benzopyran-5-olate",S(O)(=O)C=1C=C2OC(C(O)CC2=C(O)C1[O-])C3=CC(OS(O)(=O)=O)=C(OC)C=C3,85383832,131834275
192639,Syringetin-3-O-glucoside,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(OC)=C(O)C(OC)=C4)CO,85391421,5321577
176111,Peonidin 3-arabinoside,[Cl-].O1[C@@H](OC=2C(=[O+]C=3C(C2)=C(O)C=C(O)C3)C4=CC(OC)=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H](O)C1,85375175,91810651
189739,isorhamnetin 3-glucuronide,O1[C@@H](OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(OC)=C(O)C=C4)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C(O)=O,85388556,5491630
176062,Kanzonol H,O1C(CCC=2C1=CC=3OC[C@](CC3C2OC)(C4=C(O)C(=C(O)C=C4)CC=C(C)C)[H])(C)C,85375126,480863
185929,"5-Hydroxy-3,7,2',4',5'-pentamethoxyflavone",O1C(C=2C(OC)=CC(OC)=C(OC)C2)=C(OC)C(=O)C=3C1=CC(OC)=CC3O,85384790,44259521
196320,"7,8-Dimethoxy-3',4'-methylenedioxyflavone",O1C(C2=CC=3OCOC3C=C2)=CC(=O)C4=C1C(OC)=C(OC)C=C4,85395065,11834369
190907,"6-{[5,7-dihydroxy-2-(3-hydroxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-6-yl)-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=5CC(O)C(OC5C=C4)(C)C)C(O)C(O)C(O)C1C(O)=O,85389702,131832480
191967,"Tambulin 3,5-diacetate",O1C2=C(C(OC(=O)C)=CC(OC)=C2OC)C(=O)C(OC(=O)C)=C1C3=CC=C(OC)C=C3,85390754,5316626
135840,hidrosmin,O(CCO)C1=C2C(OC(=CC2=O)C3=CC(O)=C(C=C3)OC)=CC(=C1)O[C@@H]4O[C@H](CO[C@H]5[C@H](O)[C@H](O)[C@H]([C@@H](O5)C)O)[C@H]([C@@H]([C@H]4O)O)O,85335588,3087722
168894,Rhamnellaflavoside A,O1[C@](C[C@@H](O)[C@@H](O)C1C)(C2=C(O)C3=C(OC(C4=CC=C(O[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO)C=C4)=CC3=O)C=C2O)[H],85368078,44257779
172714,4'-O-methyl-(-)-epicatechin-3'-O-beta-glucuronide,O1[C@@H](OC=2C=C(C3OC=4C(C[C@@H]3O)=C(O)C=C(O)C4)C=CC2COC)C(O)[C@@H](O)[C@H](O)C1C(O)=O,85371827,131750798
189729,hesperetin 7-glucuronide,O1[C@@H](OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC(O)=C(OC)C=C4)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C(O)=O,85388546,71777476
169832,"4',5,6-Trimethylscutellarein 7-glucoside",O1C(C(O)C(O)C(O)C1OC2=C(OC)C(OC)=C3C(OC(=CC3=O)C4=CC=C(OC)C=C4)=C2)CO,85369006,131752841
192521,Tetrahydroxy-methoxy-flavanone (dihydrorhamnetin) hexoside,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C3=C(OC(C(O)C3=O)C4=CC(O)=C(O)C=C4)C=C(OC)C2)CO,85391303,21721954
168189,Puddumin A,O1C(C(O)C(O)C(O)C1OC2=CC=3OC(CC(=O)C3C(OC)=C2)C4=CC=C(O)C=C4)CO,85367380,13871818
168044,Gnaphaliin,O1C2=C(C(=O)C(OC)=C1C3=CC=CC=C3)C(O)=CC(O)=C2OC,85367238,9972910
140118,Bidenoside B,C1(=CC(=C(C(=C1)OC)C(CCC2=CC=C(C=C2)O[C@H]3[C@H](C([C@@H](C(O3)CO)O)O)O)=O)OC)OC,85339799,137333821
192045,Pigment A aglycone,O1C=2C3=C(C(O)=C1C4=CC(OC)=C(O)C(OC)=C4)C=C(OC3=CC(=[OH+])C2)C5=CC=C(O)C=C5,85390831,131750825
197178,"5,7,4'-Trihydroxy-3-methoxy-6-methylflavone",O1C2=C(C(O)=C(C(O)=C2)C)C(=O)C(OC)=C1C3=CC=C(O)C=C3,85395918,44259653
191887,"3,6-dihydroxy-2-(3-methoxyphenyl)-7-(sulfinooxy)-3,4-dihydro-2H-1-benzopyran-5-olate",S(OC=1C=C2OC(C(O)CC2=C([O-])C1O)C3=CC(OC)=CC=C3)(O)=O,85390674,131834172
